gene,pval
NM_000020.3,0.0215237621106482
NM_000024.6,0.102858037105502
NM_000026.4,-0.138239267751438
NM_000030.3,-0.113553550398287
NM_000046.5,0.179005526278027
NM_000049.4,0.252006600911382
NM_000051.4,-0.17158333875354
NM_000052.7,-0.126436322459209
NM_000057.4,0.238116486475595
NM_000059.4,0.858828800841726
NM_000064.4,-0.542584184493056
NM_000067.3,0.228022165814824
NM_000071.3,-0.100830569775502
NM_000073.3,-0.559513972391736
NM_000074.3,0.96546656963214
NM_000075.4,0.123247211537837
NM_000082.4,-0.645366483012012
NM_000084.5,0.166966625440531
NM_000086.2,0
NM_000089.4,-0.100830569775502
NM_000090.4,-0.859001362286257
NM_000095.3,-1.39311637344286
NM_000097.7,0.341078660123137
NM_000098.3,0.0272295196443132
NM_000099.4,0.400223099793501
NM_000100.4,0.551915990825459
NM_000102.4,-0.100830569775502
NM_000104.4,-0.217833747624107
NM_000112.4,0.740869323211513
NM_000113.3,0.898556876638346
NM_000117.3,-0.0609117274303121
NM_000123.4,-0.309604288581399
NM_000127.3,0.62761500862929
NM_000129.4,-0.101648120679463
NM_000130.5,0.4282950496513
NM_000132.4,-0.0583732420963294
NM_000134.4,0.56272955995427
NM_000135.4,-1.37468847541119
NM_000136.3,0.426844389020528
NM_000139.5,1.19224959539239
NM_000140.5,0.631803841518427
NM_000143.4,0.402550456977415
NM_000144.5,0.046482729900351
NM_000146.4,1.90602686060233
NM_000148.4,0.677005701071286
NM_000149.4,-0.106270285714005
NM_000150.4,-1.22919009985637
NM_000151.4,-0.0276012455200743
NM_000154.2,1.42417932348368
NM_000155.4,0
NM_000156.6,-0.968928774648574
NM_000158.4,1.7281636817251
NM_000163.5,-0.106270285714005
NM_000164.4,-1.2007628673582
NM_000165.5,0.462729756545889
NM_000167.6,-0.0304808065968193
NM_000168.6,-0.100830569775502
NM_000170.3,-0.0436468441654653
NM_000172.4,-0.100830569775502
NM_000173.7,2.71695920452417
NM_000175.5,-1.29809894640284
NM_000178.4,0.320672572402058
NM_000180.4,0.112310267773566
NM_000182.5,0.79148562830465
NM_000186.4,-0.409940295874521
NM_000191.3,-0.100830569775502
NM_000194.3,1.89079888378744
NM_000201.3,-0.159202913137507
NM_000202.8,-0.112859696999138
NM_000209.4,0.050500983206501
NM_000212.3,0.63212229075254
NM_000214.3,0.0114187493799604
NM_000215.4,-0.088976725993074
NM_000216.4,0
NM_000226.4,0.346061796569861
NM_000229.2,0.0370723346803276
NM_000230.3,0.488898760704515
NM_000232.5,-0.0730242844976287
NM_000236.3,-0.52895944690282
NM_000237.3,1.66072113962631
NM_000239.3,0.125866438586186
NM_000243.3,0.258609255379752
NM_000245.4,0
NM_000246.4,-0.420447096107991
NM_000254.3,0.22474065208236
NM_000259.3,0.702657088022743
NM_000263.4,0.320672572402058
NM_000268.4,-0.00679192804874993
NM_000269.3,0.600367290805246
NM_000270.4,0.876045002107996
NM_000283.4,-0.37267153798552
NM_000286.3,1.12856426771395
NM_000290.4,-0.329065751060935
NM_000291.4,2.6654775489336
NM_000293.3,-0.161032338469933
NM_000294.3,0.0911539464874612
NM_000297.4,0.799183248413308
NM_000303.3,-0.785855995241291
NM_000307.5,-0.100830569775502
NM_000308.4,-0.288798378673119
NM_000317.3,0.676562502242656
NM_000318.3,0.710766149756695
NM_000322.5,0
NM_000327.4,-0.477832246423299
NM_000334.4,1.47108793983239
NM_000339.3,-0.141297817914607
NM_000342.4,-0.666549048719478
NM_000346.4,0.853178280381589
NM_000349.3,-0.83160762672828
NM_000353.3,0.758431850349345
NM_000356.4,0
NM_000358.3,-0.466028301340735
NM_000359.3,1.33469318223524
NM_000361.3,-0.118392514617715
NM_000362.5,0.970276152242693
NM_000363.5,-0.0315216311805469
NM_000367.5,-1.14777320928237
NM_000370.3,0
NM_000373.4,0.0630609456167802
NM_000376.3,0.87590837058248
NM_000379.4,-0.922662888701784
NM_000382.3,-0.130795330862687
NM_000383.4,-0.219001347962984
NM_000386.4,-0.0294380392725385
NM_000387.6,0.954239795671884
NM_000388.4,0.174374324122437
NM_000390.4,-0.431195295690754
NM_000391.4,1.64982638129686
NM_000396.4,-0.278699874584173
NM_000398.7,0.106697934177809
NM_000400.4,0.9189531792146
NM_000402.4,0
NM_000405.5,-0.193956243559714
NM_000406.3,0.863690671211452
NM_000410.4,-0.568902033383654
NM_000413.4,-0.309604288581399
NM_000415.3,0.844697577467808
NM_000417.3,0.201831480577046
NM_000418.4,-0.309604288581399
NM_000421.5,0.615225185283314
NM_000422.3,-0.883249984072578
NM_000428.3,-0.013464445502684
NM_000429.3,-0.682165424738583
NM_000434.4,0.304648767452452
NM_000437.4,0.573130800552908
NM_000440.3,0.589450065618177
NM_000441.2,0.203366209139326
NM_000442.5,0.1197260260296
NM_000446.7,0.140017362997041
NM_000451.4,-0.507208128757418
NM_000453.3,-1.22831746240068
NM_000454.5,0.428668090955824
NM_000474.4,1.44482628785165
NM_000476.3,2.58598022021166
NM_000477.7,0.102697358276058
NM_000479.5,1.15327874487477
NM_000485.3,-0.0531059718216832
NM_000487.6,0.898335749672218
NM_000492.4,-0.100830569775502
NM_000494.4,0.462950557769622
